lemma,pos,sense_source,sense_target,semantic_relationship
bosque,noun,terreno cubierto por árboles y otra vegetación,sitio poblado de árboles y matas.,exact
bosque,noun,"por extensión, cuestión o asunto confuso y complejo","abundancia desordenada de algo, confusión, cuestión intrincada.",exact
bosque,noun,pilosidad que en los varones adultos crece en las partes inferior y media de la cara,barba pelo que nace en la cara  .,exact
urgencia,noun,condición o carácter de urgente,cualidad de urgente.,exact
urgencia,noun,necesidad imperiosa y urgente,necesidad o falta apremiante de lo que es menester para algún negocio.,exact
urgencia,noun,"situación, evento o problema urgente",caso urgente.,exact
urgencia,noun,obligación inmediata de cumplir con los requerimientos estipulados.,inmediata obligación de cumplir una ley o un precepto.,exact
claudicar,verb,terminar por ceder o rendirse a una presión,acabar por ceder a una presión o una tentación.,exact
claudicar,verb,dolencia o afección de un órgano como consecuencia de la interrupción en la circulación sanguínea en un vaso que lo irriga,afectar un órgano a consecuencia de la interrupción de la circulación de la sangre en un vaso que lo irriga.,exact
claudicar,verb,lo mismo que cojear,cojear .,exact
clarificar,verb,"alumbrar, arrojar luz sobre algo.","iluminar, alumbrar.",exact
clarificar,verb,"precisar, aclarar en un asunto o negocio aquellos aspectos o cuestiones que no aparecen bien determinados.","aclarar algo, quitarle los impedimentos que lo ofuscan.",related
clarificar,verb,"dar transparencia, limpieza o claridad a un licor o bebida en general.","poner claro, limpio, y purgar de heces lo que estaba denso, turbio o espeso, especialmente un licor o el azúcar para hacer almíbar.",broader
cercar,verb,"rodear con una valla, un seto, una alambrada, una muralla, un cerco, una cerca o cualquier obstáculo que impide el paso y protege el lugar de los extraños.","rodear o circunvalar un sitio con un vallado, una tapia o un muro, de suerte que quede cerrado, resguardado y separado de otros.",broader
cercar,verb,rodear una plaza fuerte del enemigo y asediarlo.,"poner cerco o sitio a una plaza, ciudad o fortaleza.",narrower
cercar,verb,"rodear una muchedumbre a una persona, cosa o lugar.",dicho de mucha gente: rodear a alguien o algo.,exact
husmear,verb,seguir el rastro de un olor.,rastrear con el olfato algo.,broader
husmear,verb,indagar movido por la curiosidad.,andar indagando algo con arte y disimulo.,narrower
husmear,verb,oler a podrido.,"dicho de una cosa, especialmente de la carne: empezar a oler mal.",related
pecio,noun,resto de un buque inutilizado o naufragado,pedazo o fragmento de la nave que ha naufragado.,narrower
pecio,noun,"por extensión, resto de la carga o aparejo de un pecio<sub>1</sub>",porción de lo que ella contiene.,exact
pecio,noun,tasa que el señor de un puerto cobraba de quienes naufragaban en su jurisdicción,derechos que el señor del puerto de mar exigía de las naves que naufragaban en sus marinas y costas.,exact
zanahoria,noun,"(daucus carota</i>) planta herbácea bienal, de la familia de las apiáceas, que se cultiva desde finales del i milenio por su raíz comestible, de forma cónica y color habitualmente anaranjado. es una hierba de hasta 1 m de altura, con las hojas tri- o bipinnadas, el tallo ligeramente pubescente, y densas umbelas de pequeñas flores blancas. la raíz es ligeramente dulce, rica en betacaroteno, y se consume en numerosas preparaciones, cruda y cocida. en occidente no comenzó a emplearse hasta el siglo xv, pero ganó rápidamente popularidad y es una de las bases de numerosas salsas y caldos","planta herbácea umbelífera, con flores blancas, y purpúrea la central de la umbela; fruto seco y comprimido y raíz fusiforme, de unos dos decímetros de largo, amarilla o rojiza, jugosa y comestible.",exact
zanahoria,noun,"por antonomasia, la raíz de esta planta usada en gastronomía",raíz de esta planta.,exact
zanahoria,noun,persona corta de luces o falta de habilidad mundana,"hombre tonto, lelo y simplón.",exact
yugada,noun,"actualmente, cantidad de tierra que es capaz de trabajar en un día una yunta de bueyes.",espacio de tierra de labor que puede arar una yunta en un día.,exact
yugada,noun,"pareja de bueyes utilizados en labores agrarias, a veces también pareja de otros animales que se usan para lo mismo.","yunta, especialmente la de bueyes.",exact
urna,noun,"caja herméticamente cerrada donde, durante una elección o sesión electoral, se depositan y guardan los votos hasta el momento de ser contados.","arca que sirve para depositar las cédulas, números o papeletas en los sorteos y en las votaciones secretas.",exact
urna,noun,caja de cristal para guardar y exponer objetos valiosos.,caja de cristales planos a propósito para tener dentro visibles y resguardados del polvo efigies u otros objetos preciosos.,exact
urna,noun,tipo de vasija o caja especial destinada a guardar objetos de valor o las cenizas de los muertos (urna funeraria).,"caja de metal, piedra u otra materia, que sirve para varios usos, como guardar dinero, los restos o las cenizas de los cadáveres humanos, etc.",exact
urna,noun,antigua medida de líquidos.,medida antigua para líquidos.,exact
urna,noun,caja o cajón donde se deposita un cadáver antes de ser enterrado.,ataúd para enterrar un cadáver  .,exact
urdimbre,noun,el conjunto de estos hilos longitudinales en el trabajo de telar ya hecho.,estambre o pie después de urdido.,exact
urdimbre,noun,en el telar: conjunto de hilos paralelos que forman la base estructural del tejido y que enlazados con la trama forman la tela. están dispuestos en sentido longitudinal (vertical con respecto a la persona que realiza el trabajo) y con espacios regulares. a veces estos hilos son de fibras de mejor calidad que las empleadas en la trama. pueden almidonarse o encolarse.,conjunto de hilos que se colocan en el telar paralelamente unos a otros para formar una tela.,exact
urdimbre,noun,"acción de maquinar, urdir.",acción de  urdir maquinar algo  .,exact
jeringa,noun,"instrumento compuesto por un tubo dentro del que se desplaza un émbolo y rematado por una aguja, que se emplea para inyectar fármacos u otras substancias en el tejido muscular o el sistema circulatorio","instrumento compuesto de un tubo que termina por su parte anterior en un cañoncito delgado, y dentro del cual juega un émbolo por medio del que asciende primero, y se arroja o inyecta después, un líquido cualquiera.",narrower
jeringa,noun,"instrumento análogo rematado por un pico estrecho, usado para introducir una materia blanda en una vaina o funda","instrumento de igual clase dispuesto para impeler o introducir materias no líquidas, pero blandas, como la masa con que se hacen los embutidos.",exact
jeringa,noun,situación molesta o incómoda,"molestia, pejiguera, importunación.   .",exact
jeringa,noun,"por extensión, persona molesta o incómoda","persona molesta, inoportuna.",exact
velada,noun,acción y efecto de velar,acción y efecto de  velar 1 .,exact
velada,noun,"reunión nocturna de personas en un espacio de carácter público, especialmente acondicionado con motivo de alguna celebración o festividad","concurrencia nocturna a una plaza o paseo público, iluminado con motivo de alguna festividad.",exact
velada,noun,reunión nocturna de personas para de algún modo divertirse o distraerse,reunión nocturna de varias personas para solazarse de algún modo.,exact
velada,noun,"evento artísitico, social o deportivo que tiene lugar por la noche","fiesta musical, literaria o deportiva que se hace por la noche.",exact
pedante,noun,"que alardea y se envanece de sus conocimientos, con o sin causa para ello","dicho de una persona: engreída y que hace inoportuno y vano alarde de erudición, téngala o no en realidad.",exact
pedante,noun,maestro de primera enseñanza que dictaba clases privadas a domicilio para los hijos de familias pudientes,maestro que enseñaba a los niños la gramática yendo a las casas.,exact
pedante,adjective,"que alardea y se envanece de sus conocimientos, con o sin causa para ello","dicho de una persona: engreída y que hace inoportuno y vano alarde de erudición, téngala o no en realidad.",exact
pedante,adjective,maestro de primera enseñanza que dictaba clases privadas a domicilio para los hijos de familias pudientes,maestro que enseñaba a los niños la gramática yendo a las casas.,exact
hez,noun,precipitado del fondo de una disolución.,"en las preparaciones líquidas, parte de desperdicio que se deposita en el fondo de las cubas o vasijas.",narrower
hez,noun,lo más vil y despreciable de cualquier clase.,lo más vil y despreciable de cualquier clase.,exact
hez,noun,"desecho maloliente de la comida ingerida, que se expulsa por vía anal.",excrementos .,broader
halagüeño,adjective,"lisonjero, adulador.",que halaga.,narrower
halagüeño,adjective,"lisonjero, adulador.",que lisonjea o adula.,exact
halagüeño,adjective,"que causa placer, que seduce, agrada o tiene atractivo.",que atrae con dulzura y suavidad.,related
rumor,noun,comentario o comunicación informal y sin fundamento que se propaga de boca en boca,voz que corre entre el público.,narrower
rumor,noun,ruido de voces que se confunden y mezclan unas con otras sin poderse distinguir lo que se habla o comenta,ruido confuso de voces.,exact
rumor,noun,"ruido confuso, monótono y apagado","ruido vago, sordo y continuado.",exact
cillero,noun,"despensa, bodega en castellano tradicional.","bodega, despensa o sitio seguro para guardar algunas cosas.",exact
cillero,noun,"hombre que tenía a su cargo la cilla pública, administrador y encargado de guardar los diezmos de los granos en la cilla y dar cuenta de ellos y hacer el reparto correspondiente. (castellano tradicional).","hombre que tenía a su cargo guardar los granos y frutos de los diezmos en la cilla, dar cuenta de ellos, y entregarlos a los partícipes.",exact
zaquizamí,noun,último piso o nivel de una vivienda.,"desván, sobrado o último cuarto de la casa, comúnmente a teja vana.",exact
zaquizamí,noun,"desván, cuarto pequeño poco limpio y desacomodado.","casilla o cuarto pequeño, desacomodado y poco limpio.",exact
zaquizamí,noun,"cubierta de madera, generalmente decorada, que se pone a un techo.",enmaderamiento de un techo.,exact
guiri,noun,"(ulex europaeus</i>) arbusto espinoso de la familia de las fabáceas, nativo de europa, de hasta 3 m de altura, con hojas trifoliadas que en los ejemplares adultos se convierten en espinas de hasta 3 cm de largo. florece en primavera, produciendo inflorescencias arracimadas en las brácteas axilares, que fructificarán en vainas pequeñas, pardorrojizas. es muy invasor, y rebrota con facilidad tras ser quemado",tojo planta papilionácea  .,exact
guiri,noun,partidario del bando liberal en las guerras carlistas,"nombre con que, durante las guerras civiles del siglo xix, designaban los carlistas a los partidarios de la reina cristina, y después a todos los liberales, y en especial a los soldados del gobierno.",broader
guiri,noun,natural de un país extranjero y no hispanohablante,turista extranjero.,narrower
guiri,noun,agente de la guardia civil,miembro de la guardia civil.,exact
valiente,adjective,de mucha fuerza o intensidad,fuerte y robusto en su línea.,exact
valiente,adjective,que no teme enfrentar riesgos,"esforzado, animoso y de valor.",exact
valiente,adjective,que vale,"eficaz y activo en su línea, física o moralmente.",exact
valiente,adjective,de muy buena calidad o factura,"excelente, primoroso o especial en su línea.",exact
valiente,adjective,"dicho de una persona, que presume de sus condiciones, reales o imaginarias, en especial de la de valiente<sub>3</sub>",grande y excesivo.,narrower
valiente,adjective,"dicho de una persona, que presume de sus condiciones, reales o imaginarias, en especial de la de valiente<sub>3</sub>","valentón, baladrón.",narrower
clavijero,noun,"pieza maciza larga y angosta, de madera o de hierro, en que están hincadas las clavijas de los clavicordios, pianos y otros instrumentos análogos.","pieza maciza, larga y estrecha, de madera o hierro, en que están hincadas las clavijas de los clavicordios, pianos y otros instrumentos análogos.",exact
clavijero,noun,"nombre que se da a la parte del timón del arado, en la cual se encuentran los agujeros para poner la clavija.",parte del timón del arado en la cual están los agujeros para poner la clavija.,exact
bozo,noun,"pequeño bigote fino y suave que asoma a comienzos de la pubertad de los varones, o después de la menopausia en las mujeres.",vello que apunta a los jóvenes sobre el labio superior antes de nacer la barba.,narrower
bozo,noun,lado de afuera de la boca.,parte exterior de la boca.,exact
bozo,noun,cabestro sobre la boca del caballo para conducirlo.,"cabestro o cuerda que se echa a las caballerías sobre la boca, y dando un nudo por debajo de ella, forma un cabezón con solo un cabo o rienda.",broader
calcomanía,noun,técnica pictórica en que se prepara una mezcla de acuarela y trementina sobre papel antes de transferirla a la superficie que se decorará,"entretenimiento que consiste en pasar de un papel a objetos diversos de madera, porcelana, seda, estearina, etc., imágenes coloridas preparadas con trementina.",related
calcomanía,noun,"por extensión, piezas creadas con esta técnica",imagen obtenida por este medio.,related
calcomanía,noun,etiqueta autoadhesiva que contiene un distintivo o modelo decorativo,"papel o cartulina que tiene la figura, antes de transportarla.",exact
virtuoso,adjective,que tiene virtudes.,que se ejercita en la virtud u obra según ella.,broader
virtuoso,adjective,obrado con virtud.,se dice igualmente de las mismas acciones.,related
virtuoso,adjective,"dicho de ciertas cosas, que tienen la cualidad o virtud que les corresponde.",dicho de una cosa: que tiene la actividad y virtud natural que le corresponde.,exact
virtuoso,adjective,"dicho de un artista, que destaca por la calidad de la ejecución de su arte.",dicho de un artista: que domina de modo extraordinario la técnica de su instrumento.,exact
virtuoso,adjective,"más generalmente, dicho de cualquier persona, que sobresale en su profesión.",dicho de una persona: que domina cualquier arte o técnica.,exact
caos,noun,estado general de confusión y desorden.,estado amorfo e indefinido que se supone anterior a la ordenación del cosmos.,narrower
caos,noun,estado general de confusión y desorden.,"confusión, desorden.",related
caos,noun,"estado o comportamiento aparentemente aleatorio que está gobernado en realidad por principios muy complejos y sensibles a las condiciones iniciales, pero rigurosamente deterministas.","comportamiento aparentemente errático e impredecible de algunos sistemas dinámicos, aunque su formulación matemática sea en principio determinista.",exact
pericón,noun,que puede ocupar cualquier lugar en una reata. se dice de caballos o mulas.,dicho de un caballo o de una mula: que sirve para cualquier puesto de tiro.,exact
pericón,noun,"en {{rpl|}}, bailes criollos, semejantes a la cuadrilla; consta de cuatro partes o figuras llamadas: demanda o espejo, postrera o alegre, y la cadena y el cielo. se baila con seis u ocho parejas y la música de la guitarra es acompañada de canto. cada pareja debe decir un verso, o relación y es donde el gaucho luce la agudeza picaresca de su ingenio para decir una galantería o un disparate gracioso (bolazo) a su compañera.",baile popular típico de la argentina y del uruguay que se ejecuta acompañado de guitarras y se interrumpe para que los bailarines digan coplas.,exact
pericón,noun,música del pericón<sub>1</sub>.,música de este baile.,exact
pericón,noun,comodín del juego de las quínolas (caballo de bastos).,"en el juego de quínolas, caballo de bastos, que hace de comodín.",exact
pericón,noun,abanico grande.,abanico de gran tamaño usado antiguamente por las mujeres.,exact
pericón,adjective,que puede ocupar cualquier lugar en una reata. se dice de caballos o mulas.,dicho de un caballo o de una mula: que sirve para cualquier puesto de tiro.,exact
pericón,adjective,"en {{rpl|}}, bailes criollos, semejantes a la cuadrilla; consta de cuatro partes o figuras llamadas: demanda o espejo, postrera o alegre, y la cadena y el cielo. se baila con seis u ocho parejas y la música de la guitarra es acompañada de canto. cada pareja debe decir un verso, o relación y es donde el gaucho luce la agudeza picaresca de su ingenio para decir una galantería o un disparate gracioso (bolazo) a su compañera.",baile popular típico de la argentina y del uruguay que se ejecuta acompañado de guitarras y se interrumpe para que los bailarines digan coplas.,exact
pericón,adjective,música del pericón<sub>1</sub>.,música de este baile.,exact
pericón,adjective,comodín del juego de las quínolas (caballo de bastos).,"en el juego de quínolas, caballo de bastos, que hace de comodín.",exact
pericón,adjective,abanico grande.,abanico de gran tamaño usado antiguamente por las mujeres.,exact
chango,noun,"pueblo amerindio originario de la costa sudamericana. habitaban las costas de camaná perú, hasta el río choapa en coquimbo chile. eran pescadores que utilizaban pequeñas embarcaciones hechas con cueros cosidos e inflados de lobos marinos, con los cuales se aventuraban hasta 30 kilómetros mar adentro. vivían de la pesca, y de la caza del lobo marino y la ballena. se reunína en pequeños campamentos de toldos hechos con pieles de lobo de mar. comerciaban con los pueblos del interior, aymaras, atacameños y diaguitas, para obtener los productos agrícolas. también fueron llamados camanchacos.",se dice del individuo de un pueblo amerindio que habitaba el norte de chile.,narrower
chango,noun,"de buen gusto, escogido o distinguido en el vestir actuar.",elegante que tiene buen gusto y distinción para vestir  .,exact
chango,noun,"afecto a las bromas, en especial pesadas.","bromista, guasón.",broader
chango,noun,"niño, joven.","niño, muchacho.",exact
chango,noun,"de actitud pueril, afectada o fantasiosa",persona de modales afectados o pueriles.,exact
chango,noun,carro manual provisto por los supermercados para que los clientes transporten la mercadería dentro del establecimiento.,carrito que se lleva para cargar las compras.,exact
chango,noun,"mono, simio.",mono simio  .,exact
chango,noun,"niño, joven.","niña, muchacha.",narrower
chango,adjective,"pueblo amerindio originario de la costa sudamericana. habitaban las costas de camaná perú, hasta el río choapa en coquimbo chile. eran pescadores que utilizaban pequeñas embarcaciones hechas con cueros cosidos e inflados de lobos marinos, con los cuales se aventuraban hasta 30 kilómetros mar adentro. vivían de la pesca, y de la caza del lobo marino y la ballena. se reunína en pequeños campamentos de toldos hechos con pieles de lobo de mar. comerciaban con los pueblos del interior, aymaras, atacameños y diaguitas, para obtener los productos agrícolas. también fueron llamados camanchacos.",se dice del individuo de un pueblo amerindio que habitaba el norte de chile.,narrower
chango,adjective,"de buen gusto, escogido o distinguido en el vestir actuar.",elegante que tiene buen gusto y distinción para vestir  .,exact
chango,adjective,"afecto a las bromas, en especial pesadas.","bromista, guasón.",broader
chango,adjective,"niño, joven.","niño, muchacho.",exact
chango,adjective,"de actitud pueril, afectada o fantasiosa",persona de modales afectados o pueriles.,exact
chango,adjective,carro manual provisto por los supermercados para que los clientes transporten la mercadería dentro del establecimiento.,carrito que se lleva para cargar las compras.,exact
chango,adjective,"mono, simio.",mono simio  .,exact
chango,adjective,"niño, joven.","niña, muchacha.",narrower
ciar,verb,marchar hacia atrás.,"andar hacia atrás, retroceder.",exact
ciar,verb,abandonar frente a una dificultad o amenaza una decisión previamente tomada.,abandonar un empeño o negocio.,exact
ciar,verb,bogar hacia atrás.,remar hacia atrás.,exact
guanaco,noun,"(lama guanicoe</i>) mamífero artiodáctilo de la familia de los camélidos, nativo de la región andina, de hasta 160 cm de altura y 100 kg de peso, de denso pelaje en dos capas, pardo rojizo en el lomo y blanco en el vientre. se aprovecha tradicionalmente para la esquila, aunque rara vez se domestica hoy; la llama desciende de los guanacos domesticados en época precolombina","mamífero rumiante de unos trece decímetros de altura hasta la cruz, y poco más de longitud desde el pecho hasta el extremo de la grupa. tiene cabeza pequeña con orejas largas y puntiagudas, ojos negros y brillantes, boca con el labio superior hendido, cuello largo, erguido, curvo y cubierto, como todo el cuerpo, de abundante pelo largo y lustroso, de color generalmente pardo oscuro, a veces gris, rojo amarillento y hasta blanco; cola corta, alta y adornada de cerdas finas, patas delgadas y largas, con pies de dos dedos bien separados y con fuertes uñas. tiene en el pecho y en las rodillas callosidades como los camellos. es animal salvaje que habita en los andes meridionales.",exact
guanaco,noun,falto de entendimiento o inteligencia,"persona tonta, simple.",exact
catástrofe,noun,suceso desventurado que altera el orden de las cosas de forma dramática.,suceso infausto que altera gravemente el orden regular de las cosas.,exact
catástrofe,noun,desenlace de una tragedia.,"última parte del poema dramático, con el desenlace, especialmente cuando es doloroso.",related
catástrofe,noun,desenlace de una tragedia.,desenlace desgraciado de otros poemas.,related
